,norm_form,real_view,f_a,f_b,f_ab,f_a_contrasting,f_b_contrasting,f_ab_contrasting,part_of_speech_a,part_of_speech_b,syntax_templates,mi,mi3,t_score,dice,chi_sq,jaccard,poisson_stirling,log_dice,minimum_sensitivity,mi_contrasting,mi3_contrasting,t_score_contrasting,dice_contrasting,chi_sq_contrasting,jaccard_contrasting,poisson_stirling_contrasting,log_dice_contrasting,minimum_sensitivity_contrasting,weirdness,cw,dw,value,check_frequency,check_collect,measure_comb_3,measure_comb_5,measure_comb_weardness,rang_mi,rang_mi3,rang_t_score,rang_minimum_sensitivity,rang_dice,rang_weirdness,measure_comb_weirdness,class
880,"('поверхность', 'клетка')",поверхность клеток,1445,2848,22,263,208,0,NOUN,NOUN,1,2.440596115850687,11.35945935312528,3.826405892653995,5.3458263675595815e-06,7.827028624893541e-05,0.0051510184968391,-407.2894229737772,-16.51315558971714,0.0077247191011235,0.0,0.0,0.0,0.0,4.2545154654203375e-09,0.0,0.0,0.0,0.0,0.0,78.81676514545023,36.71676708420322,0.7,1.0,0.4,1728665.1834939232,4887568642.344991,10407601.453833016,10000,10000,10000,10000,10000,10000,1676036.9323519971,0
882,"('очень', 'быстро')",очень быстро,1300,304,39,4463,1532,45,ADVB,ADVB,1,6.646930503070674,17.21773494079517,6.182680954608157,9.86842105263158e-05,0.0037722576105073,0.0249201277955271,-557.966026897389,-12.306821202497154,0.03,4.560712785432252,15.5444189780916,6.423957575801904,6.581529945376227e-06,0.000271601516166,0.007563025210084,-819.5915509581213,-16.213145576847136,0.0100829038763163,3.060263287034074,83.19903336721322,7.229893321542149,0.2,0.0,0.4,1728665.1834939232,988525931.0462724,10407601.453833016,10000,10000,10000,10000,10000,10000,1092132.2481496052,0
886,"('несколько', 'минута')",несколько минут,976,140,20,4534,2415,299,ADVB,NOUN,1,7.215659445947338,15.859515635722063,4.442048526854135,0.0001463700234192,0.0028881433130747,0.0182481751824817,-274.7618451924098,-11.73809225962049,0.0204918032786885,6.613483887013573,23.061487235409786,17.115021398593147,2.7306908647887915e-05,0.0079988477475285,0.0449624060150375,-4831.951968104479,-14.160374475265815,0.0659461843846493,0.2361921754850069,59.71258764975881,0.5996697360360279,0.2,0.0,0.4,1728665.1834939232,896776387.6966769,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
896,"('мочь', 'иметь')",может иметь,3445,2321,66,15899,2687,32,NOUN,INFN,1,3.067326749990146,15.156114988707053,7.154835717582215,8.254287070347161e-06,0.0004225507740093,0.011578947368421,-1180.504047068127,-15.886424955577684,0.0191582002902757,1.425429349597745,11.425429349597746,3.550759049976473,7.490529220636418e-07,9.443976718959405e-06,0.0017246954834537,-683.1497284058127,-19.348429012681645,0.002012705201585,7.282838110970512,93.8023152785037,14.053686337937783,1.0,1.0,1.0,1728665.1834939232,3704577150.5820622,10407601.453833016,10000,10000,10000,10000,10000,10000,616941.3965980535,1
897,"('иметь', 'разный')",имеющие разные,2321,1305,41,2687,705,1,INFN,ADJF,1,3.780938811384183,14.49604282062035,5.937306593571275,1.3536244946606117e-05,0.0004771744221191,0.0114365411436541,-704.0853286615294,-15.172812894183645,0.0176647996553209,0.920598308980068,0.920598308980068,0.4717101155199681,5.278897343922801e-07,1.1746097342015096e-07,0.0002948982601002,-21.853260053299323,-19.853260053299323,0.0003721622627465,144.77399396353502,89.69231585817245,38.37573304841069,0.8,1.0,0.6,1728665.1834939232,3019103477.1169286,10407601.453833016,10000,10000,10000,10000,10000,10000,681862.3779337142,1
898,"('разный', 'форма')",разные формы,1305,1540,32,705,678,5,ADJF,NOUN,1,4.015202978528317,14.015202978528318,5.307007007962239,1.5922774543464198e-05,0.0004484541713897,0.0113757554212584,-542.0335592652643,-14.93854872703951,0.0207792207792207,5.229165546744253,9.873021736518975,2.176453832400534,1.0460469884307202e-05,4.955073625568497e-05,0.0036284470246734,-87.7234640776757,-15.544692815535138,0.0070921985815602,22.598867350405467,84.62075540841309,22.33245022180523,0.7,1.0,0.4,1728665.1834939232,2849278769.307877,10407601.453833016,10000,10000,10000,10000,10000,10000,1024522.2320840652,0
911,"('внутренний', 'строение')",внутреннее строение,941,697,25,445,89,1,ADJF,NOUN,1,5.274542136745594,14.562254516295043,4.870826148823973,3.811690301687664e-05,0.0009043215180615,0.0154990700557966,-391.9802392205559,-13.679209568822236,0.026567481402763,6.500463405459232,6.500463405459232,0.9889550048566744,2.524933720489837e-05,2.469465980636448e-05,0.0018761726078799,-16.273394956820155,-14.273394956820155,0.0022471910112359,88.27682558752136,80.95710993492071,30.85146594889213,0.8,1.0,0.6,1728665.1834939232,1847845859.0570176,10407601.453833016,10000,10000,10000,10000,10000,10000,1074845.596314666,1
965,"('ярко', 'светиться')",ярко светиться,67,62,3,135,204,8,ADVB,INFN,1,9.518428705444338,12.68835370688665,1.729689089374092,0.0007221954742416,0.0021606820023349,0.0238095238095238,-34.305969000370474,-9.435323000123493,0.044776119402985,10.024617423257064,16.024617423257062,2.825711720742288,0.0002904865649963,0.0023194326009412,0.0241691842900302,-101.99392751217862,-10.749240939022329,0.0392156862745098,1.3241523838128204,29.59786366543464,3.3220922512734776,0.25,0.5,0.0,1558487.6998744104,1576283390.3657424,10407601.453833016,10000,10000,10000,10000,10000,10000,1642616.0721377812,0
976,"('ранний', 'весь')",раньше всей,314,2490,1,1114,13464,3,ADJF,ADJF,1,0.3772009297207582,0.3772009297207582,0.2300700643528526,1.279001355741437e-06,6.770039970240929e-08,0.0003567606136282,-20.57655077584707,-18.57655077584707,0.0004016064257028,-0.4795321156694346,2.690392885772878,-0.6829327492199675,2.0001472108347174e-07,9.328629386265689e-08,0.0002058319039451,-69.76017143384648,-21.253390477948823,0.0002228163992869,1.1770243411669514,0.0,3.692103385486307,0.25,0.5,0.0,1728665.1834939232,16642244576.01583,10407601.453833016,10000,10000,10000,10000,10000,10000,1671811.3063479008,0
980,"('такой', 'образ')",таким образом,3101,1330,625,9891,1289,222,ADJF,NOUN,1,7.265735744116103,25.841160503215,24.83754405486979,0.0001515397652467,0.0934854259173001,0.1642143983184445,-8555.00997590733,-11.688015961451724,0.2015478877781361,5.964337007876302,21.55316874057652,14.661030523213483,1.7412448912698452e-05,0.0037427330401435,0.0202591713816389,-3731.7137406774855,-14.809521354403088,0.0224446466484683,9.941083962558713,115.23623522471804,20.19051922052636,1.0,1.0,1.0,635764.6397072095,667007031.9645272,10407601.453833016,10000,10000,10000,10000,10000,10000,171329.9270751755,1
1054,"('ген', 'кодировать')",ген кодирует,489,56,11,2,0,0,NOUN,INFN,1,8.672137747195288,15.591000984469884,3.308494187388455,0.0004016944200993,0.0043970008642935,0.0205992509363295,-135.09775354209793,-10.28161395837254,0.0224948875255623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.60202393541326,27.50476700466691,0.7,1.0,0.4,1728665.1834939232,679607558.6331638,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
1062,"('специальный', 'метод')",специальных методов,314,438,2,44,66,0,ADJF,NOUN,1,3.884343897075028,5.884343897075028,1.3184476454260414,1.454207020911497e-05,2.5278541630012983e-05,0.0026666666666666,-34.1388156169856,-15.0694078084928,0.0045662100456621,0.0,0.0,0.0,0.0,2.2585392131435834e-10,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.6,1.0,0.2,1728665.1834939232,6839903999.44487,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
1075,"('стать', 'делать')",стали делать,573,244,1,5926,3423,18,INFN,INFN,1,2.860623039248037,2.860623039248037,0.8623213309765189,7.152461877378194e-06,5.3185569039647166e-06,0.0012254901960784,-18.093128666319792,-16.093128666319792,0.0017452006980802,1.669894875750582,10.009744878635209,2.9092795114442103,8.873683995689756e-07,7.510603853346158e-06,0.0019290536919944,-379.87134275751856,-19.10396348652881,0.0030374620317246,0.1961707235278252,0.0,0.809592582985663,0.25,0.5,0.0,1728665.1834939232,11553074345.657478,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
1102,"('который', 'ползти')",который ползет,6404,27,2,20852,115,4,ADJF,INFN,1,3.5541066108881028,5.554106610888103,1.2938147230667432,1.1566844796076524e-05,1.936239546607761e-05,0.0003110903717529,-34.79929018935945,-15.399645094679723,0.000312304809494,2.580470166739002,6.580470166739002,1.6656270994345177,1.6680706261103094e-06,4.627751081111008e-06,0.0001908123837237,-80.77355278216154,-18.193388195540383,0.0001918281220026,1.765536511750427,19.548641946590408,4.306222883423073,0.25,0.5,0.0,1728665.1834939232,7384903613.37345,10407601.453833016,10000,10000,10000,10000,10000,10000,1588067.0819030842,0
1191,"('пузырь', 'где')",пузырь где,261,907,1,251,4244,0,NOUN,ADVB,1,2.1008869684694216,2.1008869684694216,0.7668851151408919,4.224275219979132e-06,2.48435024236635e-06,0.0008568980291345,-18.852864737098407,-16.852864737098407,0.0011025358324145,0.0,0.0,0.0,0.0,8.284763586659517e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.25,0.5,0.0,1728665.1834939232,13262290065.01319,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
1201,"('иметь', 'упорядочить')",имеющие упорядоченную,2321,46,2,2687,7,0,INFN,INFN,1,4.2496589421663336,6.2496589421663336,1.339870544829766,1.8732555307869545e-05,3.362967755469745e-05,0.000845665961945,-33.40818552680299,-14.704092763401496,0.0008616975441619,0.0,0.0,0.0,0.0,1.4628396714882115e-09,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.5,1.0,0.0,1728665.1834939232,6279050191.482244,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
1237,"('связать', 'друг')",связать друг,613,1073,16,452,4519,2,INFN,NOUN,1,4.626574081120525,12.626574081120523,3.838071827040015,2.4325388560073827e-05,0.0003583323206759,0.0095808383233532,-261.2348419911568,-14.327177624447303,0.0149114631873252,1.8118915581931987,3.811891558193199,1.0114211416380463,9.791499803190857e-07,1.0016437242874329e-06,0.0004024954719259,-41.92393360817238,-18.96196680408619,0.0004425757911042,28.24858418800683,71.85471778347701,20.94221754712817,0.7,1.0,0.4,1728665.1834939232,2536611282.3010626,10407601.453833016,10000,10000,10000,10000,10000,10000,1231193.7584662277,0
1255,"('один', 'клетка')",одна клетка,2900,2848,27,12905,208,0,ADJF,NOUN,1,1.7310685918626023,11.24084359618954,3.630921888733559,3.269081751259202e-06,4.3098245783645e-05,0.004719454640797,-519.012444070041,-17.222683113705227,0.0093103448275862,0.0,0.0,0.0,0.0,2.087624413735721e-07,0.0,0.0,0.0,0.0,0.0,82.63384400612117,39.85522089553506,0.7,1.0,0.4,1728665.1834939232,5735290473.306598,10407601.453833016,10000,10000,10000,10000,10000,10000,1575006.056072241,0
1257,"('разный', 'ряд')",разными рядами,1305,632,1,705,856,5,ADJF,NOUN,1,0.3001368659334787,0.3001368659334787,0.1878246569407038,1.212473931810466e-06,4.277377874156492e-08,0.0005165289256198,-20.65361483963435,-18.65361483963435,0.0007662835249042,4.892840023479449,9.536696213254174,2.1608029211502866,8.285278716776033e-06,3.868454020059996e-05,0.0032133676092544,-89.40509169399971,-15.88101833879994,0.0058411214953271,0.7062146047001708,0.0,2.543479402339253,0.25,0.5,0.0,1728665.1834939232,16766273158.692366,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
1309,"('разный', 'край')",разный край,1305,284,1,705,1080,1,ADJF,NOUN,1,1.4541704946058995,1.4541704946058995,0.6350351306505695,2.698181425719065e-06,1.0880945905789916e-06,0.0006297229219143,-19.499581210961928,-17.499581210961928,0.0007662835249042,2.235563317942403,2.235563317942403,0.7876616765022574,1.3133701076963488e-06,8.14829152390789e-07,0.0005605381165919,-20.538295044336987,-18.538295044336987,0.0009259259259259,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,14662419318.138435,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
1343,"('ножка', 'который')",ножка которая,97,6404,4,148,20852,6,NOUN,ADJF,1,2.709081270864444,6.709081270864444,1.694145219818906,6.439274422558066e-06,1.8481541986228e-05,0.0006156687702016,-72.97868173881353,-16.244670434703384,0.0006246096189881,2.801469352775584,7.971394354217896,2.098132170175724,1.944203939216408e-06,8.55869409803122e-06,0.0002857959416976,-119.83433405702284,-17.972389009503807,0.000287742183004,2.354048682333903,37.62335270484841,5.046971952897931,0.25,0.5,0.0,1728665.1834939232,6811062580.150773,10407601.453833016,10000,10000,10000,10000,10000,10000,1532365.6482127244,0
1362,"('вырасти', 'заново')",вырастет заново,31,24,1,229,109,1,INFN,ADVB,1,10.414592894459798,10.414592894459798,0.99926735237495,0.0013440860215053,0.0013421172601108,0.0185185185185185,-10.539158811108033,-8.539158811108031,0.032258064516129,7.16647024940552,7.16647024940552,0.993038906103458,4.006249749609391e-05,3.950668118405322e-05,0.0029673590504451,-15.60738811287387,-13.60738811287387,0.0043668122270742,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,3380010204.1324806,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
1381,"('являться', 'результат')",является результатом,2165,1334,22,414,235,0,INFN,NOUN,1,2.951489063406453,11.870352300681049,4.084064058521304,7.617438393966989e-06,0.000127055667253,0.0063272936439459,-396.0497781275503,-16.002262642161377,0.0101616628175519,0.0,0.0,0.0,0.0,7.566573004364298e-09,0.0,0.0,0.0,0.0,0.0,78.81676514545023,36.71676708420322,0.7,1.0,0.4,1728665.1834939232,4219683876.593845,10407601.453833016,10000,10000,10000,10000,10000,10000,1676036.9323519971,1
1382,"('результат', 'серия')",результат серии,1334,36,1,235,34,0,NOUN,NOUN,1,4.402283752940932,4.402283752940932,0.9527087774927498,2.0822921872397136e-05,1.8900008635509952e-05,0.0007304601899196,-16.551467952626897,-14.551467952626895,0.0007496251874062,0.0,0.0,0.0,0.0,6.214093771700147e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.25,0.5,0.0,1728665.1834939232,8417044822.9871855,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
1419,"('рассказать', 'ещё')",рассказать ещё,104,1110,2,961,11241,3,INFN,ADVB,1,4.136968026189268,6.136968026189268,1.3338306881884117,1.7325017325017324e-05,3.0823012902861606e-05,0.0016501650165016,-33.63356735875712,-14.81678367937856,0.0018018018018018,-0.006054520823474,3.1638704806188382,-0.0072841265189868,2.777108957370545e-07,1.473492332391279e-11,0.0002459217968685,-68.3397386493086,-20.779912883102863,0.0002668801708033,2.354048682333903,19.811676352424204,5.196248161804934,0.25,0.5,0.0,1728665.1834939232,6447240042.790284,10407601.453833016,10000,10000,10000,10000,10000,10000,1532365.6482127244,1
1422,"('один', 'вид')",один вид,2900,3535,98,12905,2432,6,ADJF,NOUN,1,3.279129865083979,16.508549553314396,8.879738186408366,9.559576647319904e-06,0.0007537702312244,0.0154647309452422,-1732.1129403674174,-15.67462184048385,0.0277227722772277,-0.5447491714243716,4.625175830017941,-1.1237443244597238,1.9117437141866682e-07,2.414152460456424e-07,0.0003913639032026,-139.9116452022226,-21.31860753370376,0.0004649360712901,57.67419271718062,102.08590665989556,37.03747526956328,0.7,1.0,0.4,1728665.1834939232,3396341669.160104,10407601.453833016,10000,10000,10000,10000,10000,10000,229720.39549541465,1
1469,"('тот', 'число')",того числа,3005,625,139,22140,593,82,ADJF,NOUN,1,6.231831123143339,20.46971326859036,11.632956336530476,7.400998336106489e-05,0.0100154508165003,0.0398166714408479,-2046.346960957004,-12.72192058242449,0.0462562396006655,4.485154470682556,17.200258479918723,8.65105054869661,6.245706077072013e-06,0.0004674328623827,0.0036201492207849,-1499.6737191109405,-16.288703891596835,0.0037037037037037,5.98559939349535,102.1262063869618,13.381523305473202,0.75,0.5,1.0,1090979.804693943,1076902108.9455855,10407601.453833016,10000,10000,10000,10000,10000,10000,344580.59324312204,0
1482,"('строго', 'определённый')",строго определенного,131,753,27,281,222,1,ADVB,ADJF,1,8.118710151521919,17.628485155848857,5.177458234944778,0.0002737143030929,0.0073372058018727,0.0315052508751458,-346.54612195923954,-10.83504155404591,0.0358565737051792,5.845016175708357,5.845016175708357,0.9826029822741842,1.6030265140585425e-05,1.54773591865301e-05,0.0019920318725099,-16.928842186571032,-14.928842186571032,0.0035587188612099,95.33897163452306,82.38436732699579,31.95563955225533,0.7,1.0,0.4,1657213.689242841,566803981.4691826,10407601.453833016,10000,10000,10000,10000,10000,10000,1036046.6666406912,1
1506,"('передний', 'ряд')",передний ряд,770,632,2,494,856,38,ADJF,NOUN,1,2.061256321808462,4.061256321808462,1.0753576901170805,4.109814236396515e-06,4.75256518861558e-06,0.0014285714285714,-37.784990767518735,-16.892495383759368,0.0025974025974025,8.33195165773715,18.82780668462432,6.14528358640351,8.986340762041697e-05,0.0033936475878253,0.0289634146341463,-548.7924547726052,-12.44190670454224,0.0443925233644859,0.1858459486053081,16.811676352424204,0.5839217486285386,0.25,0.5,0.0,1728665.1834939232,10146524211.17792,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
